order_id,product_id,quantity,selling_price,discount_percent,total_price
4919,45,3,484.99,12.93,1454.97
4919,107,2,1005.84,18.95,2011.68
4919,68,1,1271.55,29.16,1271.55
4919,48,3,1321.57,22.81,3964.71
4920,38,1,449.2,11.05,449.2
4921,1,3,1029.78,14.4,3089.34
4921,12,2,1162.26,17.92,2324.52
4921,29,1,1184.76,6.79,1184.76
4921,95,2,814.3,16.48,1628.6
4922,75,3,657.26,22.03,1971.78
4923,117,3,739.48,17.74,2218.44
4923,79,2,1141.32,27.35,2282.64
4924,20,3,671.85,17.66,2015.55
4924,93,3,541.01,29.65,1623.03
4925,43,2,759.38,5.78,1518.76
4925,51,1,1122.86,27.93,1122.86
4925,17,2,535.48,25.32,1070.96
4926,46,2,715.56,9.99,1431.12
4927,32,1,1181.45,10.63,1181.45
4927,100,1,331.58,25.15,331.58
4928,112,3,1524.03,13.95,4572.09
4928,25,3,1295.19,11.59,3885.57
4929,27,1,1024.87,15.93,1024.87
4929,109,1,808.12,10.01,808.12
4929,109,2,676.22,24.7,1352.44
4929,74,2,249.14,24.27,498.28
4929,8,3,1319.64,20.31,3958.92
4930,32,1,1076.63,18.56,1076.63
4930,42,3,958.62,15.54,2875.86
4930,5,2,439.46,6.1,878.92
4930,2,3,524.59,10.33,1573.77
4931,90,2,1009.75,16.89,2019.5
4931,110,2,231.16,25.67,462.32
4931,36,2,314.16,17.76,628.32
4931,69,3,185.45,28.4,556.35
4932,68,3,1439.14,19.83,4317.42
4932,119,2,630.34,20.91,1260.68
4932,58,2,805.44,28.97,1610.88
4933,66,1,1273.5,6.7,1273.5
4933,87,1,1381.73,5.04,1381.73
4934,10,3,1085.35,28.17,3256.05
4934,92,1,796.54,6.95,796.54
4934,106,1,1358.86,9.71,1358.86
4934,79,2,1403.28,10.68,2806.56
4934,24,1,381.87,7.76,381.87
4935,62,2,480.76,11.14,961.52
4935,76,2,1198.53,24.53,2397.06
4935,13,2,1273.1,18.13,2546.2
4935,16,3,920.21,5.91,2760.63
4936,103,2,228.92,16.15,457.84
4936,70,2,1243.33,26.39,2486.66
4937,34,2,1046.34,11.63,2092.68
4937,11,2,1068.45,17.49,2136.9
4937,24,2,290.77,29.77,581.54
4937,71,3,390.17,16.45,1170.51
4938,6,2,178.61,26.8,357.22
4939,56,2,659.23,26.83,1318.46
4940,54,2,688.39,8.09,1376.78
4940,117,2,632.14,29.68,1264.28
4940,81,3,1252.55,23.34,3757.65
4940,86,3,1226.0,8.71,3678.0
4941,79,3,1289.81,17.9,3869.43
4941,15,3,381.34,12.74,1144.02
4941,40,3,1449.06,13.8,4347.18
4941,118,1,1326.81,11.37,1326.81
4942,85,1,828.63,16.13,828.63
4942,98,1,1053.49,5.69,1053.49
4942,1,3,1048.84,12.82,3146.52
4942,103,1,225.63,17.35,225.63
4943,108,3,1305.47,15.23,3916.41
4944,99,2,982.03,19.51,1964.06
4944,56,2,834.79,7.35,1669.58
4945,44,1,220.28,27.06,220.28
4945,87,3,1047.85,27.98,3143.55
4946,75,2,739.12,12.32,1478.24
4946,80,1,905.11,28.34,905.11
4947,87,3,1281.8,11.9,3845.4
4948,64,2,431.22,18.02,862.44
4948,14,2,190.65,20.56,381.3
4949,82,3,924.97,14.83,2774.91
4949,22,2,658.54,12.43,1317.08
4950,11,3,1138.09,12.12,3414.27
4950,15,1,356.94,18.32,356.94
4950,68,2,1445.67,19.46,2891.34
4950,16,1,927.97,5.12,927.97
4950,116,2,1253.01,19.11,2506.02
4951,29,1,1030.34,18.93,1030.34
4951,23,1,1180.05,27.83,1180.05
4951,68,2,1624.52,9.5,3249.04
4951,38,2,436.65,13.54,873.3
4952,76,1,1206.62,24.02,1206.62
4952,51,2,1479.24,5.06,2958.48
4952,4,3,473.23,28.19,1419.69
4953,92,3,629.54,26.46,1888.62
4953,37,2,1129.31,17.87,2258.62
4953,52,3,667.72,23.51,2003.16
4953,87,3,1278.12,12.16,3834.36
4954,102,1,340.48,16.96,340.48
4954,37,2,1182.79,13.98,2365.58
4954,106,1,1147.92,23.73,1147.92
4955,27,1,877.56,28.01,877.56
4955,98,2,893.83,19.98,1787.66
4956,97,3,977.08,11.9,2931.24
4957,75,2,620.35,26.41,1240.7
4957,37,1,1077.16,21.66,1077.16
4957,116,2,1464.44,5.46,2928.88
4957,26,1,397.37,8.23,397.37
4958,13,2,1118.11,28.1,2236.22
4959,39,1,1437.81,19.94,1437.81
4960,20,3,751.54,7.9,2254.62
4961,94,3,601.14,8.36,1803.42
4961,99,1,965.16,20.89,965.16
4961,5,3,440.06,5.97,1320.18
4962,62,3,492.01,9.05,1476.03
4962,112,2,1585.77,10.46,3171.54
4962,70,1,1254.77,25.71,1254.77
4962,24,1,338.94,18.13,338.94
4963,113,3,1108.76,5.07,3326.28
4963,40,1,1300.22,22.65,1300.22
4963,85,3,927.42,6.13,2782.26
4963,74,1,264.79,19.52,264.79
4964,61,2,1283.56,16.0,2567.12
4964,39,1,1681.12,6.4,1681.12
4964,30,1,719.16,22.92,719.16
4964,102,3,325.49,20.61,976.47
4965,36,2,358.27,6.21,716.54
4965,78,2,1151.76,15.12,2303.52
4966,101,3,1434.88,16.87,4304.64
4966,34,1,844.9,28.64,844.9
4966,57,1,768.48,24.66,768.48
4967,116,1,1331.48,14.04,1331.48
4967,19,2,1140.07,28.92,2280.14
4967,24,1,328.81,20.58,328.81
4967,49,2,1550.96,11.47,3101.92
4968,24,1,387.27,6.46,387.27
4968,40,2,1333.35,20.68,2666.7
4968,57,2,840.27,17.62,1680.54
4968,37,2,1193.97,13.17,2387.94
4969,20,2,700.35,14.17,1400.7
4970,88,2,1379.09,9.09,2758.18
4970,1,3,1069.42,11.1,3208.26
4970,35,3,193.22,5.75,579.66
4971,76,1,1504.2,5.28,1504.2
4971,8,2,1347.09,18.65,2694.18
4971,17,2,676.1,5.7,1352.2
4972,4,3,556.53,15.55,1669.59
4972,38,3,384.76,23.81,1154.28
4972,42,2,846.33,25.43,1692.66
4973,73,2,877.91,15.75,1755.82
4974,84,3,1421.84,8.8,4265.52
4974,17,2,661.61,7.73,1323.22
4975,57,2,816.14,19.99,1632.28
4975,112,1,1569.29,11.39,1569.29
4976,68,2,1576.16,12.19,3152.32
4977,83,1,505.24,28.74,505.24
4978,90,3,896.6,26.21,2689.8
4978,12,2,1337.63,5.53,2675.26
4979,62,3,445.37,17.68,1336.11
4979,38,2,431.61,14.53,863.22
4979,28,2,483.46,20.61,966.92
4979,25,2,1109.5,24.27,2219.0
4980,39,3,1656.81,7.75,4970.43
4980,39,1,1701.86,5.24,1701.86
4981,1,3,999.36,16.93,2998.08
4981,99,3,866.96,28.94,2600.88
4981,53,2,960.33,12.38,1920.66
4982,28,3,572.73,5.96,1718.19
4982,15,2,407.17,6.83,814.34
4982,67,2,414.45,27.42,828.9
4983,73,1,900.54,13.58,900.54
4983,105,3,1254.5,12.7,3763.5
4984,78,2,1227.48,9.54,2454.96
4984,109,2,749.45,16.54,1498.9
4985,57,1,784.19,23.12,784.19
4985,83,1,526.51,25.74,526.51
4985,96,2,598.28,12.15,1196.56
4985,80,1,1019.45,19.28,1019.45
4985,50,2,190.44,13.04,380.88
4986,57,1,950.36,6.83,950.36
4986,53,3,914.83,16.53,2744.49
4986,26,1,335.2,22.59,335.2
4987,31,1,742.76,7.62,742.76
4987,2,3,446.64,23.65,1339.92
4988,43,2,666.46,17.31,1332.92
4989,92,3,751.79,12.17,2255.37
4989,111,3,1005.65,11.0,3016.95
4990,56,3,702.2,22.06,2106.6
4990,113,2,913.25,21.81,1826.5
4991,11,2,997.7,22.96,1995.4
4992,36,1,323.43,15.33,323.43
4993,45,3,491.13,11.83,1473.39
4994,119,3,587.91,26.23,1763.73
4995,86,2,1017.04,24.27,2034.08
4995,3,1,773.2,24.64,773.2
4995,103,2,240.21,12.01,480.42
4996,85,2,732.25,25.89,1464.5
4996,48,3,1375.8,19.64,4127.4
4997,116,1,1454.51,6.1,1454.51
4997,91,2,284.67,19.36,569.34
4997,22,1,600.1,20.2,600.1
4998,39,3,1575.11,12.3,4725.33
4999,113,1,1049.84,10.12,1049.84
4999,6,1,175.06,28.25,175.06
4999,63,3,1428.02,12.12,4284.06
5000,69,2,183.17,29.28,366.34
5000,31,2,569.58,29.16,1139.16
5001,67,2,522.67,8.46,1045.34
5002,81,2,1500.24,8.19,3000.48
5002,46,2,699.68,11.99,1399.36
5002,65,3,1332.6,5.42,3997.8
5003,23,1,1418.62,13.23,1418.62
5003,64,1,453.1,13.86,453.1
5003,40,2,1552.04,7.67,3104.08
5003,101,1,1604.06,7.07,1604.06
5004,55,3,312.61,19.84,937.83
5004,18,3,414.48,19.21,1243.44
5004,9,3,194.68,29.47,584.04
5004,110,3,219.67,29.37,659.01
5005,22,3,700.91,6.79,2102.73
5005,10,2,1178.7,21.99,2357.4
5005,103,3,192.99,29.31,578.97
5006,10,3,1423.97,5.76,4271.91
5007,96,3,618.23,9.22,1854.69
5007,15,2,386.69,11.51,773.38
5007,58,1,1075.33,5.17,1075.33
5008,10,3,1112.58,26.37,3337.74
5008,31,1,584.38,27.32,584.38
5008,35,1,152.08,25.81,152.08
5008,85,3,766.43,22.43,2299.29
5009,48,2,1603.14,6.36,3206.28
5009,10,1,1217.58,19.42,1217.58
5009,115,2,322.07,25.62,644.14
5009,54,3,593.13,20.81,1779.39
5010,115,3,384.87,11.12,1154.61
5010,46,3,696.39,12.4,2089.17
5010,105,3,1361.69,5.24,4085.07
5011,24,1,323.88,21.77,323.88
5011,53,2,1001.9,8.59,2003.8
5011,87,2,1336.63,8.14,2673.26
5011,21,1,288.06,29.05,288.06
5012,15,3,350.75,19.74,1052.25
5012,65,2,1232.77,12.51,2465.54
5012,23,1,1496.9,8.45,1496.9
5013,35,1,175.36,14.46,175.36
5013,60,3,1034.75,12.24,3104.25
5014,36,2,334.84,12.35,669.68
5015,22,3,660.46,12.17,1981.38
5016,108,3,1146.53,25.55,3439.59
5016,10,3,1150.69,23.85,3452.07
5016,44,3,236.05,21.84,708.15
5016,53,1,941.87,14.06,941.87
5017,18,2,408.11,20.45,816.22
5017,42,1,1019.5,10.18,1019.5
5017,80,1,1169.13,7.43,1169.13
5018,113,3,962.34,17.61,2887.02
5018,114,3,810.61,14.13,2431.83
5019,102,1,299.72,26.9,299.72
5019,50,3,207.78,5.12,623.34
5020,26,3,403.62,6.79,1210.86
5020,53,1,980.53,10.54,980.53
5020,18,3,365.41,28.77,1096.23
5020,24,3,341.15,17.6,1023.45
5021,70,1,1371.15,18.82,1371.15
5021,109,2,709.83,20.95,1419.66
5021,37,3,1095.1,20.36,3285.3
5022,42,2,957.72,15.62,1915.44
5022,29,2,1047.54,17.58,2095.08
5023,18,3,467.79,8.81,1403.37
5023,9,3,235.75,14.58,707.25
5023,42,2,874.52,22.95,1749.04
5023,77,2,1401.95,18.59,2803.9
5024,66,1,1153.27,15.51,1153.27
5025,20,3,690.83,15.34,2072.49
5026,112,1,1398.32,21.04,1398.32
5027,96,2,616.55,9.46,1233.1
5027,112,2,1611.52,9.0,3223.04
5028,51,2,1374.06,11.81,2748.12
5028,37,1,1214.54,11.67,1214.54
5029,64,1,380.96,27.57,380.96
5029,10,2,1067.22,29.37,2134.44
5030,62,1,411.0,24.03,411.0
5030,112,1,1615.27,8.79,1615.27
5031,89,2,991.18,19.74,1982.36
5031,24,3,333.16,19.53,999.48
5031,73,3,923.63,11.36,2770.89
5032,13,2,1372.99,11.7,2745.98
5032,7,1,510.43,6.52,510.43
5032,10,1,1079.09,28.58,1079.09
5032,102,3,387.82,5.41,1163.46
5033,67,3,400.8,29.81,1202.4
5034,12,3,1308.7,7.58,3926.1
5034,109,2,793.32,11.66,1586.64
5035,39,3,1336.21,25.6,4008.63
5035,61,1,1199.0,21.53,1199.0
5036,32,2,1204.41,8.9,2408.82
5036,24,1,293.51,29.1,293.51
5036,61,2,1168.24,23.54,2336.48
5037,20,1,660.77,19.02,660.77
5038,53,3,781.68,28.68,2345.04
5039,81,3,1477.42,9.58,4432.26
5039,80,3,896.98,28.98,2690.94
5039,52,1,660.63,24.33,660.63
5040,22,2,683.86,9.06,1367.72
5040,24,2,315.09,23.89,630.18
5040,109,2,692.44,22.89,1384.88
5041,76,2,1282.16,19.26,2564.32
5042,62,3,406.92,24.78,1220.76
5042,110,3,284.52,8.52,853.56
5042,89,3,1154.49,6.52,3463.47
5043,39,2,1581.21,11.96,3162.42
5043,9,3,257.71,6.63,773.13
5043,88,1,1321.62,12.88,1321.62
5043,45,3,424.96,23.71,1274.88
5044,72,2,1130.43,5.72,2260.86
5045,25,2,1155.91,21.1,2311.82
5045,59,3,887.84,10.23,2663.52
5046,20,1,643.36,21.16,643.36
5046,59,2,798.98,19.21,1597.96
5046,112,1,1333.34,24.71,1333.34
5046,49,1,1590.81,9.2,1590.81
5047,35,3,158.62,22.63,475.86
5047,41,2,579.93,19.9,1159.86
5047,80,2,1000.85,20.76,2001.7
5048,12,3,1127.56,20.37,3382.68
5048,8,1,1232.25,25.59,1232.25
5049,4,1,528.25,19.84,528.25
5049,27,1,1132.7,7.08,1132.7
5049,85,3,700.72,29.08,2102.16
5050,21,1,374.7,7.71,374.7
5050,40,1,1293.74,23.04,1293.74
5051,90,1,994.52,18.15,994.52
5052,91,1,278.16,21.2,278.16
5052,6,2,196.97,19.27,393.94
5052,17,3,545.3,23.95,1635.9
5053,25,1,1316.15,10.16,1316.15
5053,40,1,1506.84,10.36,1506.84
5053,94,1,515.32,21.45,515.32
5053,61,3,1362.22,10.85,4086.66
5054,113,3,1056.83,9.52,3170.49
5054,46,1,676.06,14.96,676.06
5054,103,3,219.75,19.5,659.25
5055,65,1,1000.19,29.01,1000.19
5055,97,3,1016.24,8.36,3048.72
5055,102,1,325.01,20.73,325.01
5055,81,1,1238.82,24.18,1238.82
5056,1,3,1031.61,14.25,3094.83
5056,52,3,728.64,16.54,2185.92
5057,67,3,427.46,25.14,1282.38
5057,91,1,273.13,22.63,273.13
5057,84,3,1179.08,24.37,3537.24
5057,61,2,1373.69,10.1,2747.38
5058,17,2,637.87,11.04,1275.74
5058,18,2,399.2,22.18,798.4
5058,21,2,380.46,6.29,760.92
5058,52,2,618.97,29.1,1237.94
5059,36,1,362.48,5.11,362.48
5059,101,1,1366.63,20.82,1366.63
5059,21,2,335.79,17.29,671.58
5060,56,1,728.61,19.13,728.61
5061,2,3,432.08,26.14,1296.24
5062,53,1,849.37,22.5,849.37
5063,12,1,1182.74,16.47,1182.74
5063,34,2,921.05,22.21,1842.1
5064,106,2,1145.62,23.88,2291.24
5065,40,2,1219.84,27.43,2439.68
5065,80,1,1020.87,19.17,1020.87
5065,14,2,177.31,26.12,354.62
5066,101,2,1584.29,8.21,3168.58
5066,13,3,1117.27,28.15,3351.81
5067,10,1,1425.96,5.63,1425.96
5067,94,2,536.33,18.24,1072.66
5068,18,2,445.13,13.23,890.26
5069,95,3,722.38,25.91,2167.14
5069,97,3,974.8,12.1,2924.4
5069,65,1,1280.96,9.09,1280.96
5069,12,2,1216.9,14.06,2433.8
5070,78,1,1015.19,25.19,1015.19
5070,87,3,1294.12,11.06,3882.36
5070,51,3,1378.6,11.51,4135.8
5071,51,1,1259.6,19.15,1259.6
5071,98,3,1021.52,8.55,3064.56
5071,92,3,601.76,29.7,1805.28
5071,2,1,536.48,8.29,536.48
5072,110,3,274.83,11.63,824.49
5072,71,1,412.61,11.65,412.61
5072,27,1,873.49,28.34,873.49
5073,50,3,205.36,6.23,616.08
5074,9,2,229.99,16.67,459.98
5075,43,2,758.21,5.93,1516.42
5075,45,1,425.96,23.53,425.96
5075,95,2,697.63,28.45,1395.26
5075,87,1,1110.73,23.66,1110.73
5076,13,3,1467.3,5.64,4401.9
5077,100,3,324.17,26.82,972.51
5077,39,2,1628.14,9.35,3256.28
5078,23,2,1235.1,24.46,2470.2
5078,61,3,1132.73,25.87,3398.19
5079,38,3,451.77,10.54,1355.31
5079,101,1,1497.95,13.21,1497.95
5079,6,1,224.43,8.02,224.43
5080,44,2,234.4,22.38,468.8
5080,53,3,946.33,13.66,2838.99
5081,36,1,284.91,25.42,284.91
5081,44,2,222.82,26.22,445.64
5081,48,2,1283.67,25.02,2567.34
5082,43,1,694.29,13.86,694.29
5082,3,2,758.64,26.06,1517.28
5082,16,1,870.12,11.03,870.12
5082,5,3,372.1,20.49,1116.3
5082,89,2,943.39,23.61,1886.78
5083,93,2,593.41,22.83,1186.82
5084,59,1,725.52,26.64,725.52
5084,44,1,235.78,21.93,235.78
5084,5,2,386.48,17.42,772.96
5084,32,2,1220.63,7.67,2441.26
5085,108,3,1457.21,5.38,4371.63
5085,17,3,519.5,27.55,1558.5
5085,27,1,1014.64,16.76,1014.64
5086,95,2,909.43,6.72,1818.86
5086,2,2,476.66,18.52,953.32
5087,56,3,798.5,11.38,2395.5
5087,16,3,770.03,21.26,2310.09
5087,75,3,660.57,21.64,1981.71
5088,24,1,302.6,26.91,302.6
5089,41,3,665.46,8.09,1996.38
5089,2,1,529.46,9.49,529.46
5090,91,1,326.46,7.52,326.46
5091,53,3,794.93,27.47,2384.79
5091,61,2,1410.23,7.71,2820.46
5091,90,1,892.84,26.52,892.84
5091,29,3,1131.11,11.01,3393.33
5092,34,3,890.05,24.83,2670.15
5092,83,1,514.01,27.5,514.01
5092,46,3,585.92,26.3,1757.76
5092,40,3,1455.01,13.44,4365.03
5093,56,1,679.91,24.54,679.91
5093,29,2,935.29,26.41,1870.58
5094,12,1,1222.37,13.67,1222.37
5094,56,1,631.08,29.96,631.08
5094,59,2,915.54,7.43,1831.08
5095,97,1,797.24,28.11,797.24
5095,2,3,461.6,21.09,1384.8
5095,31,2,621.43,22.71,1242.86
5095,96,3,610.06,10.42,1830.18
5095,35,1,188.56,8.02,188.56
5096,4,2,528.7,19.77,1057.4
5096,59,3,820.64,17.02,2461.92
5096,89,1,888.36,28.07,888.36
5096,19,2,1372.28,14.45,2744.56
5097,89,1,909.58,26.35,909.58
5097,58,3,1012.26,10.74,3036.78
5098,22,2,598.78,20.38,1197.56
5098,9,2,232.74,15.67,465.48
5099,30,2,753.62,19.23,1507.24
5099,18,3,448.28,12.62,1344.84
5099,21,1,376.05,7.38,376.05
5099,22,2,529.24,29.62,1058.48
5100,6,1,173.94,28.71,173.94
5100,88,2,1118.89,26.24,2237.78
5100,15,2,371.58,14.97,743.16
5101,74,3,284.68,13.47,854.04
5101,32,2,1150.78,12.95,2301.56
5102,59,3,733.25,25.86,2199.75
5102,56,1,659.68,26.78,659.68
5102,81,1,1229.59,24.75,1229.59
5102,55,3,276.88,29.01,830.64
5102,4,2,568.53,13.73,1137.06
5103,29,1,1033.36,18.7,1033.36
5103,97,1,870.58,21.5,870.58
5104,86,1,943.89,29.72,943.89
5104,28,1,543.96,10.68,543.96
5104,90,2,1109.69,8.67,2219.38
5104,99,2,867.95,28.86,1735.9
5105,89,2,904.74,26.74,1809.48
5105,11,2,947.62,26.82,1895.24
5106,112,1,1502.13,15.18,1502.13
5106,62,2,498.01,7.95,996.02
5106,8,2,1372.01,17.15,2744.02
5107,28,3,503.2,17.37,1509.6
5107,94,1,611.7,6.75,611.7
5107,20,2,626.91,23.17,1253.82
5107,24,2,313.9,24.18,627.8
5108,15,2,414.07,5.25,828.14
5108,118,1,1212.28,19.02,1212.28
5108,6,2,212.02,13.1,424.04
5108,39,1,1656.52,7.77,1656.52
5109,16,2,822.9,15.86,1645.8
5109,120,1,901.59,6.57,901.59
5109,91,1,296.12,16.11,296.12
5109,99,2,915.88,24.93,1831.76
5110,79,3,1378.25,12.27,4134.75
5111,108,3,1341.47,12.89,4024.41
5111,60,1,934.12,20.77,934.12
5111,79,1,1134.34,27.79,1134.34
5112,105,1,1179.46,17.92,1179.46
5112,36,1,358.83,6.07,358.83
5112,90,2,1044.85,14.0,2089.7
5113,52,3,815.22,6.62,2445.66
5113,56,1,680.29,24.5,680.29
5113,6,2,197.32,19.13,394.64
5113,37,2,1010.89,26.48,2021.78
5114,66,2,1090.79,20.09,2181.58
5114,66,3,980.49,28.17,2941.47
5115,69,2,232.75,10.13,465.5
5115,68,2,1674.93,6.69,3349.86
5115,38,3,396.27,21.53,1188.81
5115,68,1,1510.58,15.84,1510.58
5116,11,3,1029.23,20.52,3087.69
5116,108,3,1080.02,29.87,3240.06
5117,36,1,323.38,15.35,323.38
5117,59,2,733.39,25.85,1466.78
5118,108,3,1187.77,22.87,3563.31
5118,33,1,519.81,16.83,519.81
5118,26,2,354.61,18.1,709.22
5118,79,2,1473.16,6.23,2946.32
5119,50,3,197.91,9.63,593.73
5119,98,1,846.17,24.25,846.17
5120,80,2,1125.36,10.9,2250.72
5120,35,2,159.98,21.96,319.96
5121,48,1,1584.05,7.47,1584.05
5122,115,3,362.0,16.4,1086.0
5123,53,3,1019.97,6.94,3059.91
5123,88,2,1242.27,18.11,2484.54
5123,62,1,385.56,28.73,385.56
5123,28,3,497.92,18.24,1493.76
5124,98,1,797.57,28.6,797.57
5124,16,1,919.66,5.97,919.66
5124,6,1,178.93,26.67,178.93
5124,90,2,1105.11,9.04,2210.22
5125,27,1,1045.11,14.27,1045.11
5125,112,3,1257.29,29.01,3771.87
5125,68,1,1645.61,8.32,1645.61
5126,114,2,784.65,16.88,1569.3
5126,13,2,1269.43,18.36,2538.86
5126,80,3,954.78,24.4,2864.34
5127,114,3,666.12,29.44,1998.36
5127,52,3,760.58,12.88,2281.74
5127,109,1,745.48,16.98,745.48
5127,83,3,565.81,20.2,1697.43
5128,77,2,1606.85,6.69,3213.7
5129,9,1,193.64,29.84,193.64
5129,24,2,360.97,12.81,721.94
5129,120,2,847.81,12.14,1695.62
5129,71,1,440.94,5.58,440.94
5130,75,2,732.25,13.14,1464.5
5131,47,1,1138.74,28.2,1138.74
5131,14,1,173.06,27.89,173.06
5131,57,2,939.89,7.85,1879.78
5132,107,2,1043.97,15.88,2087.94
5132,116,1,1470.59,5.06,1470.59
5133,82,3,828.86,23.68,2486.58
5133,34,3,1044.14,11.81,3132.42
5133,82,2,815.67,24.89,1631.34
5133,71,1,361.51,22.59,361.51
5134,37,3,1271.31,7.54,3813.93
5135,3,1,858.89,16.29,858.89
5135,8,2,1230.32,25.71,2460.64
5135,39,2,1638.73,8.76,3277.46
5135,2,2,500.13,14.51,1000.26
5136,69,2,202.37,21.86,404.74
5136,35,3,192.43,6.13,577.29
5136,61,1,1280.71,16.18,1280.71
5136,107,3,937.02,24.49,2811.06
5137,117,1,721.29,19.77,721.29
5138,10,3,1070.69,29.14,3212.07
5138,58,3,822.37,27.48,2467.11
5138,56,2,657.5,27.03,1315.0
5138,90,1,976.9,19.6,976.9
5139,100,1,336.34,24.08,336.34
5139,84,3,1298.6,16.7,3895.8
5139,108,2,1169.11,24.08,2338.22
5140,78,1,1010.83,25.51,1010.83
5140,96,2,482.63,29.13,965.26
5140,71,3,343.31,26.49,1029.93
5140,46,2,617.47,22.33,1234.94
5141,110,3,275.16,11.52,825.48
5142,56,3,657.53,27.02,1972.59
5142,108,1,1456.41,5.43,1456.41
5142,1,2,900.93,25.11,1801.86
5143,70,1,1320.46,21.82,1320.46
5143,5,1,437.36,6.55,437.36
5143,4,1,565.89,14.13,565.89
5144,115,1,369.57,14.65,369.57
5144,2,2,503.12,14.0,1006.24
5144,16,3,906.77,7.28,2720.31
5145,42,1,1036.68,8.66,1036.68
5146,41,1,656.37,9.34,656.37
5146,39,3,1443.8,19.61,4331.4
5146,87,1,1019.29,29.95,1019.29
5147,83,1,584.34,17.58,584.34
5148,37,3,985.28,28.34,2955.84
5148,26,2,347.42,19.76,694.84
5148,106,3,1109.02,26.31,3327.06
5148,78,3,1043.34,23.11,3130.02
5149,38,3,366.25,27.48,1098.75
5149,99,3,1132.8,7.15,3398.4
5149,21,3,365.96,9.86,1097.88
5149,95,3,896.53,8.05,2689.59
5150,73,1,949.41,8.89,949.41
5151,55,1,291.51,25.25,291.51
5151,57,1,888.61,12.88,888.61
5152,103,3,194.62,28.71,583.86
5152,24,1,353.16,14.7,353.16
5153,10,3,1209.81,19.93,3629.43
5153,4,1,474.45,28.0,474.45
5153,113,1,902.84,22.7,902.84
5154,51,2,1373.73,11.83,2747.46
5154,26,1,325.82,24.75,325.82
5155,110,1,280.54,9.79,280.54
5155,49,2,1296.71,25.99,2593.42
5156,38,2,412.43,18.33,824.86
5157,91,3,261.99,25.78,785.97
5158,94,1,499.44,23.87,499.44
5158,17,2,551.31,23.11,1102.62
5159,84,1,1144.9,26.56,1144.9
5159,53,1,974.91,11.05,974.91
5159,81,1,1417.21,13.27,1417.21
5160,119,3,693.47,12.99,2080.41
5160,91,2,256.79,27.25,513.58
5160,8,1,1232.76,25.56,1232.76
5160,74,1,290.24,11.78,290.24
5161,99,3,980.62,19.62,2941.86
5161,108,2,1244.24,19.21,2488.48
5161,85,2,896.95,9.22,1793.9
5161,32,1,1065.57,19.4,1065.57
5162,62,2,498.01,7.95,996.02
5162,120,2,728.23,24.54,1456.46
5162,44,1,215.55,28.62,215.55
5162,34,1,847.79,28.4,847.79
5163,53,2,1015.68,7.33,2031.36
5164,96,2,497.47,26.95,994.94
5165,40,3,1589.01,5.47,4767.03
5166,12,2,1330.44,6.04,2660.88
5166,94,3,514.53,21.56,1543.59
5166,38,1,377.01,25.34,377.01
5166,36,2,332.62,12.93,665.24
5167,84,2,1361.2,12.69,2722.4
5168,66,2,1078.13,21.02,2156.26
5168,102,3,296.92,27.58,890.76
5168,28,2,473.08,22.32,946.16
5168,33,2,489.47,21.68,978.94
5169,54,1,641.26,14.38,641.26
5169,18,3,454.71,11.36,1364.13
5170,20,3,695.24,14.8,2085.72
5170,111,1,1023.22,9.45,1023.22
5170,25,1,1254.48,14.37,1254.48
5170,32,1,1174.23,11.18,1174.23
5171,26,2,408.62,5.63,817.24
5171,64,3,478.6,9.01,1435.8
5171,51,2,1305.32,16.22,2610.64
5171,21,2,304.88,24.91,609.76
5172,116,1,1221.42,21.15,1221.42
5172,51,1,1283.89,17.59,1283.89
5173,91,2,318.59,9.75,637.18
5173,43,1,665.07,17.49,665.07
5174,101,2,1260.31,26.98,2520.62
5174,64,2,489.41,6.96,978.82
5175,20,3,625.08,23.4,1875.24
5175,51,1,1331.66,14.53,1331.66
5176,10,1,1104.24,26.92,1104.24
5176,62,2,481.42,11.01,962.84
5176,47,3,1146.56,27.71,3439.68
5176,120,1,801.62,16.93,801.62
5177,42,1,1013.02,10.75,1013.02
5177,75,1,611.93,27.41,611.93
5177,89,1,1138.39,7.82,1138.39
5178,107,1,988.15,20.37,988.15
5178,77,3,1459.5,15.24,4378.5
5178,104,2,171.94,14.03,343.88
5179,58,1,807.56,28.79,807.56
5179,91,2,311.13,11.86,622.26
5180,38,2,387.27,23.31,774.54
5180,2,3,535.29,8.5,1605.87
5180,114,3,771.64,18.26,2314.92
5180,109,2,634.27,29.37,1268.54
5181,72,1,870.71,27.38,870.71
5181,35,1,180.49,11.96,180.49
5182,43,2,673.78,16.4,1347.56
5182,21,2,321.07,20.92,642.14
5182,90,3,1025.52,15.59,3076.56
5183,100,2,358.81,19.0,717.62
5183,28,2,438.99,27.92,877.98
5183,71,2,339.42,27.32,678.84
5184,105,3,1110.73,22.71,3332.19
5184,51,2,1359.58,12.74,2719.16
5184,48,1,1299.27,24.11,1299.27
5184,88,2,1332.43,12.17,2664.86
5185,82,3,823.38,24.18,2470.14
5185,37,1,1285.61,6.5,1285.61
5185,63,3,1269.65,21.87,3808.95
5185,72,2,1017.74,15.12,2035.48
5186,76,1,1344.41,15.34,1344.41
5187,115,2,345.1,20.3,690.2
5187,67,3,427.72,25.09,1283.16
5187,95,1,718.99,26.26,718.99
5188,114,3,852.64,9.68,2557.92
5189,71,1,356.28,23.71,356.28
