order_id,customer_id,order_date,order_status,order_value,delivery_date,delivery_time_days
5476,453,2023-05-08,Delivered,1226.62,2023-05-13,5
5477,806,2023-10-19,Returned,8766.439999999999,2023-10-24,5
5478,317,2023-07-08,Delivered,7246.34,2023-07-10,2
5479,1281,2023-06-04,Cancelled,715.97,2023-06-07,3
5480,958,2024-04-23,Delivered,2902.39,2024-04-26,3
5481,849,2024-06-02,Delivered,3434.0,2024-06-04,2
5482,408,2024-02-16,Cancelled,1394.32,2024-02-22,6
5483,58,2024-03-29,Delivered,4701.2,2024-03-31,2
5484,108,2023-09-01,Delivered,1769.7599999999998,2023-09-05,4
5485,321,2023-06-23,Delivered,9773.65,2023-06-25,2
5486,278,2024-10-07,Delivered,5240.81,2024-10-10,3
5487,77,2024-10-17,Delivered,7497.21,2024-10-20,3
5488,1491,2023-02-24,Delivered,6926.11,2023-02-28,4
5489,38,2024-11-22,Delivered,7592.150000000001,2024-11-24,2
5490,1601,2024-01-11,Delivered,4308.43,2024-01-14,3
5491,861,2023-05-22,Delivered,9599.54,2023-05-25,3
5492,1725,2024-03-16,Delivered,6451.95,2024-03-21,5
5493,41,2023-09-08,Delivered,5200.9400000000005,2023-09-10,2
5494,521,2024-11-09,Returned,3350.95,2024-11-14,5
5495,1626,2024-02-18,Cancelled,3738.72,2024-02-24,6
5496,1938,2024-02-26,Delivered,4250.17,2024-02-28,2
5497,918,2023-10-01,Delivered,9112.12,2023-10-06,5
5498,1201,2023-08-02,Delivered,1519.26,2023-08-07,5
5499,1203,2024-12-16,Delivered,3220.88,2024-12-18,2
5500,1534,2024-08-11,Delivered,1867.32,2024-08-16,5
5501,1725,2024-09-04,Delivered,8952.49,2024-09-08,4
5502,1872,2024-12-24,Delivered,3549.95,2024-12-26,2
5503,323,2023-11-18,Delivered,6750.64,2023-11-21,3
5504,1439,2024-11-08,Delivered,8309.02,2024-11-13,5
5505,1588,2024-03-22,Delivered,1943.16,2024-03-28,6
5506,228,2024-08-27,Delivered,9224.34,2024-08-29,2
5507,268,2023-04-14,Delivered,1609.74,2023-04-17,3
5508,1442,2024-06-30,Delivered,4872.530000000001,2024-07-03,3
5509,107,2023-12-04,Delivered,1853.46,2023-12-10,6
5510,696,2023-08-22,Delivered,5131.16,2023-08-24,2
5511,75,2023-07-06,Delivered,3941.65,2023-07-08,2
5512,1432,2023-06-17,Delivered,6761.54,2023-06-19,2
5513,544,2024-12-21,Cancelled,1205.37,2024-12-23,2
5514,615,2023-06-26,Delivered,4406.42,2023-06-30,4
5515,331,2023-12-16,Delivered,5485.46,2023-12-18,2
5516,1033,2024-12-13,Delivered,5685.110000000001,2024-12-19,6
5517,1586,2024-05-28,Delivered,6293.9400000000005,2024-05-31,3
5518,264,2023-07-29,Delivered,2346.04,2023-08-04,6
5519,1330,2024-05-09,Delivered,996.57,2024-05-11,2
5520,1992,2023-10-25,Delivered,4687.55,2023-10-29,4
5521,788,2024-12-15,Delivered,2924.49,2024-12-18,3
5522,1430,2023-09-19,Delivered,5095.47,2023-09-25,6
5523,627,2024-04-23,Delivered,3484.35,2024-04-29,6
5524,1099,2023-10-05,Delivered,3771.96,2023-10-11,6
5525,665,2024-06-11,Delivered,3800.3,2024-06-15,4
5526,552,2024-08-03,Delivered,4181.55,2024-08-09,6
5527,1810,2024-11-25,Delivered,7348.13,2024-11-27,2
5528,1754,2024-09-27,Cancelled,5958.8,2024-09-30,3
5529,413,2024-02-09,Delivered,11556.52,2024-02-15,6
5530,557,2023-03-02,Delivered,4410.17,2023-03-08,6
5531,86,2024-01-29,Delivered,6451.42,2024-02-03,5
5532,429,2023-11-27,Delivered,10387.6,2023-12-01,4
5533,921,2024-12-01,Delivered,1988.42,2024-12-06,5
5534,677,2024-05-26,Delivered,1614.09,2024-05-30,4
5535,817,2023-11-27,Delivered,6467.53,2023-11-29,2
5536,1820,2024-05-20,Delivered,3669.9,2024-05-23,3
5537,353,2023-09-18,Delivered,6495.16,2023-09-20,2
5538,15,2023-02-23,Delivered,899.2,2023-02-28,5
5539,1068,2024-02-29,Delivered,3373.65,2024-03-03,3
5540,597,2024-11-30,Delivered,8601.52,2024-12-06,6
5541,392,2023-12-28,Delivered,3979.71,2023-12-31,3
5542,180,2023-09-20,Cancelled,939.35,2023-09-25,5
5543,1577,2024-06-08,Delivered,3306.38,2024-06-14,6
5544,607,2023-01-06,Delivered,4436.55,2023-01-08,2
5545,414,2023-07-26,Delivered,1515.04,2023-07-30,4
5546,873,2023-01-18,Delivered,1029.22,2023-01-20,2
5547,652,2024-04-26,Cancelled,6191.57,2024-04-30,4
5548,927,2023-01-21,Returned,3387.39,2023-01-25,4
5549,94,2024-09-29,Delivered,6870.76,2024-10-04,5
5550,316,2023-08-06,Delivered,5129.49,2023-08-11,5
5551,356,2023-02-16,Delivered,4437.039999999999,2023-02-21,5
5552,100,2024-07-07,Delivered,4312.09,2024-07-09,2
5553,63,2024-09-15,Delivered,3824.89,2024-09-18,3
5554,142,2023-08-06,Delivered,6205.210000000001,2023-08-08,2
5555,1196,2024-03-19,Delivered,9354.1,2024-03-23,4
5556,975,2024-09-02,Delivered,5136.72,2024-09-04,2
5557,1682,2024-08-12,Cancelled,6516.23,2024-08-14,2
5558,280,2023-12-11,Returned,3503.88,2023-12-14,3
5559,225,2023-08-03,Delivered,6609.219999999999,2023-08-07,4
5560,1079,2023-01-14,Delivered,2809.16,2023-01-20,6
5561,951,2023-07-29,Delivered,3237.84,2023-08-01,3
5562,1540,2024-12-08,Delivered,5303.52,2024-12-13,5
5563,1995,2023-01-15,Delivered,2675.74,2023-01-18,3
5564,1309,2023-08-17,Delivered,3444.66,2023-08-19,2
5565,1820,2023-12-11,Delivered,5277.85,2023-12-16,5
5566,1124,2023-02-16,Delivered,4494.32,2023-02-18,2
5567,3,2023-06-22,Delivered,9409.53,2023-06-28,6
5568,302,2024-10-28,Cancelled,5434.37,2024-11-03,6
5569,1642,2023-08-27,Returned,10106.85,2023-09-01,5
5570,1087,2024-09-06,Returned,8549.4,2024-09-10,4
5571,534,2023-10-15,Delivered,3335.36,2023-10-18,3
5572,960,2023-07-15,Delivered,2147.74,2023-07-18,3
5573,233,2023-04-09,Delivered,7983.96,2023-04-15,6
5574,942,2024-04-27,Delivered,4326.33,2024-04-29,2
5575,743,2024-09-16,Delivered,6651.99,2024-09-20,4
5576,1345,2023-11-13,Delivered,2930.7700000000004,2023-11-18,5
5577,1512,2023-10-01,Returned,5314.79,2023-10-05,4
5578,1478,2023-06-12,Delivered,9158.98,2023-06-15,3
5579,1546,2023-05-13,Delivered,2813.44,2023-05-17,4
5580,1314,2024-06-16,Cancelled,6823.53,2024-06-20,4
5581,1651,2023-10-11,Delivered,4542.349999999999,2023-10-13,2
5582,502,2024-10-24,Delivered,6640.6900000000005,2024-10-26,2
5583,440,2023-02-01,Delivered,3038.53,2023-02-04,3
5584,1124,2024-01-21,Delivered,3325.16,2024-01-27,6
5585,340,2024-04-15,Delivered,9445.68,2024-04-21,6
5586,1901,2024-06-12,Delivered,2831.6800000000003,2024-06-17,5
5587,909,2023-07-17,Delivered,4328.639999999999,2023-07-22,5
5588,373,2024-08-27,Delivered,4291.45,2024-08-30,3
5589,1874,2024-11-28,Delivered,3368.01,2024-12-04,6
5590,543,2023-04-03,Delivered,8026.12,2023-04-07,4
5591,604,2023-05-31,Cancelled,1945.46,2023-06-03,3
5592,1683,2023-12-15,Delivered,908.17,2023-12-17,2
5593,1124,2024-08-30,Delivered,6301.8,2024-09-05,6
5594,1901,2023-06-06,Delivered,7194.27,2023-06-12,6
5595,296,2023-08-14,Delivered,2273.12,2023-08-18,4
5596,515,2024-08-16,Delivered,351.38,2024-08-20,4
5597,176,2023-08-22,Delivered,649.47,2023-08-24,2
5598,116,2023-02-06,Delivered,5786.79,2023-02-11,5
5599,878,2023-11-20,Delivered,9824.95,2023-11-23,3
5600,1464,2024-07-09,Delivered,6367.75,2024-07-13,4
5601,1375,2024-07-19,Delivered,7370.15,2024-07-24,5
5602,915,2024-08-17,Delivered,2713.95,2024-08-19,2
5603,1285,2024-03-31,Delivered,6752.76,2024-04-04,4
5604,415,2024-08-30,Delivered,4542.59,2024-09-04,5
5605,1800,2024-07-11,Delivered,6877.31,2024-07-13,2
5606,1727,2024-04-08,Delivered,4942.360000000001,2024-04-12,4
5607,136,2023-12-28,Delivered,3790.74,2023-12-30,2
5608,1234,2023-03-01,Delivered,578.88,2023-03-06,5
5609,1045,2024-09-15,Delivered,4084.8,2024-09-21,6
5610,344,2024-02-19,Delivered,3795.73,2024-02-21,2
5611,540,2024-07-17,Delivered,3481.09,2024-07-23,6
5612,1076,2023-01-24,Cancelled,6839.4400000000005,2023-01-30,6
5613,1404,2024-05-05,Delivered,2971.94,2024-05-09,4
5614,409,2024-11-28,Delivered,3669.9,2024-12-02,4
5615,29,2024-10-09,Delivered,7497.83,2024-10-13,4
5616,1121,2024-07-13,Delivered,6093.96,2024-07-19,6
5617,1326,2024-07-06,Delivered,486.2,2024-07-10,4
5618,1343,2023-04-11,Delivered,5828.469999999999,2023-04-15,4
5619,28,2024-10-26,Delivered,4117.53,2024-11-01,6
5620,412,2024-02-02,Delivered,5102.28,2024-02-05,3
5621,1221,2023-02-07,Cancelled,5428.88,2023-02-13,6
5622,136,2023-08-13,Delivered,2040.36,2023-08-18,5
5623,569,2023-05-28,Delivered,1382.71,2023-05-31,3
5624,474,2023-08-18,Delivered,5720.52,2023-08-21,3
5625,1358,2024-03-23,Delivered,2644.17,2024-03-26,3
5626,931,2023-02-17,Delivered,2166.45,2023-02-22,5
5627,862,2024-05-17,Delivered,5389.83,2024-05-22,5
5628,848,2024-06-15,Delivered,4348.74,2024-06-21,6
5629,1996,2023-07-15,Delivered,10577.4,2023-07-19,4
5630,28,2024-05-13,Delivered,227.11,2024-05-15,2
5631,1569,2023-06-24,Delivered,9114.49,2023-06-27,3
5632,1802,2023-08-12,Delivered,7654.91,2023-08-16,4
5633,1295,2023-02-13,Delivered,2011.22,2023-02-15,2
5634,902,2024-11-23,Cancelled,4911.860000000001,2024-11-27,4
5635,1319,2023-04-06,Delivered,3526.07,2023-04-12,6
5636,1384,2023-08-16,Delivered,1908.74,2023-08-18,2
5637,574,2023-09-27,Delivered,8045.57,2023-10-01,4
5638,1043,2024-07-04,Delivered,3772.13,2024-07-10,6
5639,638,2023-03-07,Delivered,987.0,2023-03-12,5
5640,106,2024-10-29,Cancelled,6916.77,2024-11-01,3
5641,157,2023-08-21,Returned,1738.59,2023-08-26,5
5642,1743,2023-02-20,Delivered,4184.28,2023-02-23,3
5643,910,2023-04-27,Delivered,4133.67,2023-05-02,5
5644,1678,2024-06-30,Delivered,2351.95,2024-07-05,5
5645,1194,2024-10-16,Delivered,12604.31,2024-10-18,2
5646,1266,2024-04-02,Delivered,2588.9,2024-04-07,5
5647,292,2023-08-26,Delivered,854.34,2023-08-29,3
5648,1594,2024-10-04,Delivered,7039.06,2024-10-09,5
5649,598,2023-09-27,Delivered,2310.21,2023-10-01,4
5650,1660,2023-10-28,Delivered,2406.21,2023-10-31,3
5651,475,2024-03-09,Delivered,876.59,2024-03-11,2
5652,611,2023-01-23,Delivered,3306.67,2023-01-28,5
5653,276,2024-09-19,Delivered,1371.99,2024-09-22,3
5654,1022,2024-06-02,Delivered,7024.23,2024-06-07,5
5655,728,2024-08-19,Cancelled,3606.02,2024-08-25,6
5656,1447,2023-06-14,Delivered,6345.22,2023-06-19,5
5657,302,2024-11-09,Delivered,4770.66,2024-11-11,2
5658,403,2024-07-26,Delivered,6830.900000000001,2024-07-28,2
5659,78,2023-05-20,Delivered,1320.16,2023-05-23,3
5660,573,2024-01-13,Cancelled,9775.29,2024-01-17,4
5661,1316,2023-06-17,Returned,153.71,2023-06-20,3
5662,359,2023-11-04,Delivered,4831.5,2023-11-10,6
5663,1509,2024-01-17,Delivered,5349.95,2024-01-20,3
5664,1514,2023-09-18,Delivered,8003.67,2023-09-24,6
5665,1633,2024-02-03,Delivered,8893.03,2024-02-08,5
5666,425,2023-11-04,Delivered,5712.08,2023-11-07,3
5667,965,2024-12-27,Delivered,1031.28,2024-12-29,2
5668,126,2023-12-20,Delivered,4210.23,2023-12-23,3
5669,1116,2023-10-18,Delivered,4773.070000000001,2023-10-21,3
5670,998,2023-10-02,Delivered,3905.08,2023-10-06,4
5671,1249,2023-04-28,Delivered,4466.91,2023-04-30,2
5672,690,2023-01-14,Cancelled,2324.88,2023-01-16,2
5673,158,2024-06-09,Delivered,3404.51,2024-06-14,5
5674,1131,2023-03-15,Delivered,2209.35,2023-03-19,4
5675,1826,2023-04-12,Delivered,2722.47,2023-04-18,6
5676,1716,2023-10-08,Delivered,7212.639999999999,2023-10-11,3
5677,1822,2023-03-01,Delivered,4831.14,2023-03-07,6
5678,1152,2023-07-28,Delivered,4643.96,2023-08-02,5
5679,590,2023-01-27,Delivered,7306.61,2023-01-31,4
5680,129,2024-07-02,Delivered,6198.799999999999,2024-07-08,6
5681,495,2023-07-26,Delivered,5838.71,2023-07-29,3
5682,156,2024-03-10,Returned,8129.18,2024-03-14,4
5683,1986,2023-01-31,Delivered,3161.34,2023-02-06,6
5684,788,2024-12-25,Delivered,1259.5,2024-12-29,4
5685,194,2024-03-01,Delivered,2228.25,2024-03-03,2
5686,1229,2024-01-22,Returned,4941.179999999999,2024-01-24,2
5687,1951,2023-03-21,Delivered,4331.56,2023-03-26,5
5688,1530,2024-02-08,Cancelled,3247.9100000000003,2024-02-14,6
5689,1662,2023-02-02,Delivered,10307.54,2023-02-08,6
5690,263,2023-05-17,Delivered,1355.44,2023-05-19,2
5691,551,2024-09-20,Delivered,5452.25,2024-09-23,3
5692,214,2024-03-24,Returned,4372.04,2024-03-30,6
5693,1825,2024-03-07,Delivered,8084.04,2024-03-13,6
5694,34,2023-04-07,Delivered,9200.81,2023-04-13,6
5695,148,2023-12-02,Delivered,13058.58,2023-12-07,5
5696,1668,2024-02-18,Delivered,2867.26,2024-02-24,6
5697,1264,2023-06-18,Delivered,470.66,2023-06-23,5
5698,718,2023-03-06,Delivered,5548.07,2023-03-10,4
5699,1860,2024-01-05,Delivered,4612.98,2024-01-10,5
5700,1779,2024-01-21,Delivered,331.5,2024-01-26,5
5701,393,2023-09-10,Delivered,8347.12,2023-09-13,3
5702,224,2023-03-10,Delivered,8772.03,2023-03-14,4
5703,731,2024-10-20,Delivered,3539.76,2024-10-22,2
5704,686,2023-12-31,Delivered,6027.04,2024-01-02,2
5705,188,2024-05-12,Delivered,1413.74,2024-05-15,3
5706,1804,2023-09-27,Delivered,3598.53,2023-09-30,3
5707,93,2023-01-27,Delivered,1172.58,2023-01-29,2
5708,1624,2024-07-14,Delivered,6543.700000000001,2024-07-19,5
5709,1522,2023-12-09,Delivered,2378.28,2023-12-15,6
5710,427,2023-10-05,Delivered,5586.67,2023-10-08,3
5711,524,2024-07-16,Delivered,6364.15,2024-07-19,3
5712,547,2024-07-02,Delivered,2441.73,2024-07-04,2
5713,481,2023-09-04,Returned,4558.5,2023-09-08,4
5714,370,2023-10-10,Delivered,7028.530000000001,2023-10-14,4
5715,172,2024-01-18,Delivered,719.56,2024-01-20,2
5716,1699,2023-07-22,Delivered,6403.55,2023-07-26,4
5717,267,2024-12-14,Delivered,4040.49,2024-12-18,4
5718,1059,2024-04-22,Delivered,5698.59,2024-04-25,3
5719,131,2023-05-18,Cancelled,848.69,2023-05-24,6
5720,15,2024-08-20,Delivered,3728.2,2024-08-22,2
5721,1015,2024-10-28,Delivered,3517.0600000000004,2024-11-03,6
5722,199,2023-02-23,Delivered,4565.0,2023-02-28,5
5723,1029,2023-02-22,Delivered,758.32,2023-02-24,2
5724,1098,2024-05-06,Returned,2539.67,2024-05-09,3
5725,212,2024-08-19,Delivered,12509.13,2024-08-24,5
5726,67,2023-09-14,Delivered,428.49,2023-09-17,3
5727,845,2023-06-24,Delivered,6388.96,2023-06-26,2
5728,31,2024-05-12,Delivered,4177.530000000001,2024-05-16,4
5729,468,2023-04-10,Delivered,2315.91,2023-04-12,2
5730,1293,2024-06-21,Delivered,11045.91,2024-06-25,4
5731,678,2024-04-10,Delivered,1557.89,2024-04-12,2
5732,1123,2024-10-29,Delivered,4042.87,2024-10-31,2
5733,439,2024-08-15,Delivered,1214.27,2024-08-21,6
5734,1657,2023-03-15,Delivered,7602.19,2023-03-17,2
5735,1448,2023-07-20,Delivered,5008.08,2023-07-23,3
5736,190,2023-07-19,Delivered,3752.67,2023-07-22,3
5737,885,2023-12-10,Returned,5008.31,2023-12-13,3
5738,687,2024-12-13,Delivered,492.72,2024-12-18,5
5739,1702,2023-05-22,Delivered,6673.47,2023-05-27,5
5740,197,2023-10-24,Delivered,5158.530000000001,2023-10-30,6
5741,419,2024-05-06,Delivered,254.23,2024-05-08,2
5742,525,2023-11-24,Delivered,6124.83,2023-11-28,4
5743,40,2023-04-08,Returned,4508.780000000001,2023-04-12,4
5744,1829,2023-09-13,Delivered,2774.43,2023-09-16,3
5745,289,2023-05-12,Delivered,2249.9,2023-05-15,3
5746,39,2023-02-02,Returned,2906.93,2023-02-07,5
5747,1203,2023-05-14,Delivered,6096.2,2023-05-20,6
5748,382,2024-01-22,Delivered,611.78,2024-01-28,6
5749,48,2023-03-19,Delivered,7904.63,2023-03-25,6
5750,1095,2023-11-11,Delivered,6141.13,2023-11-16,5
5751,395,2023-08-22,Delivered,3449.8,2023-08-24,2
5752,1059,2024-01-23,Returned,1833.05,2024-01-27,4
5753,220,2023-06-12,Delivered,657.72,2023-06-16,4
5754,688,2024-02-26,Delivered,2335.06,2024-02-29,3
5755,444,2023-11-08,Delivered,10696.49,2023-11-14,6
5756,1583,2023-11-02,Delivered,7273.41,2023-11-06,4
5757,11,2023-06-27,Delivered,2365.14,2023-07-02,5
5758,880,2023-07-17,Delivered,1197.79,2023-07-23,6
5759,1495,2024-08-20,Returned,1785.6799999999998,2024-08-25,5
5760,1537,2024-04-09,Delivered,2068.62,2024-04-14,5
5761,1854,2023-09-06,Delivered,1814.06,2023-09-11,5
5762,1305,2024-10-02,Delivered,4331.88,2024-10-05,3
5763,1701,2023-08-26,Delivered,6245.099999999999,2023-09-01,6
5764,189,2023-12-09,Delivered,4610.110000000001,2023-12-14,5
5765,1966,2024-02-18,Delivered,1024.5,2024-02-24,6
5766,1735,2023-03-09,Delivered,5430.21,2023-03-11,2
5767,799,2023-06-11,Delivered,6326.25,2023-06-14,3
5768,1310,2024-06-07,Delivered,308.61,2024-06-09,2
5769,853,2023-11-04,Delivered,9766.36,2023-11-06,2
5770,757,2023-08-13,Delivered,176.19,2023-08-16,3
5771,1430,2024-01-15,Delivered,821.4,2024-01-18,3
5772,1593,2023-10-05,Cancelled,5915.62,2023-10-10,5
5773,1474,2023-11-22,Delivered,6841.55,2023-11-28,6
5774,1150,2024-08-17,Delivered,1939.02,2024-08-20,3
5775,836,2023-05-11,Delivered,7448.27,2023-05-13,2
5776,1181,2024-07-18,Cancelled,2909.66,2024-07-22,4
5777,316,2023-10-24,Delivered,6662.92,2023-10-26,2
5778,1547,2024-02-02,Delivered,4926.9800000000005,2024-02-08,6
5779,610,2023-04-16,Delivered,9994.75,2023-04-18,2
5780,469,2024-10-22,Delivered,9374.37,2024-10-28,6
5781,403,2024-10-02,Delivered,6413.93,2024-10-04,2
5782,556,2023-08-06,Cancelled,1666.49,2023-08-10,4
5783,1124,2023-12-03,Delivered,4451.35,2023-12-08,5
5784,1370,2024-08-14,Delivered,2321.07,2024-08-19,5
5785,806,2024-07-05,Delivered,3867.57,2024-07-10,5
5786,1209,2024-10-16,Delivered,6010.0,2024-10-18,2
5787,1822,2024-07-13,Delivered,2728.1600000000003,2024-07-18,5
5788,99,2023-12-29,Cancelled,1551.39,2024-01-02,4
5789,1025,2023-03-27,Delivered,5364.33,2023-04-02,6
5790,1056,2024-11-02,Delivered,3677.63,2024-11-05,3
5791,60,2023-09-08,Delivered,6133.4,2023-09-10,2
5792,971,2023-05-14,Delivered,3617.14,2023-05-18,4
5793,341,2023-01-05,Cancelled,1502.94,2023-01-08,3
5794,1257,2024-03-09,Delivered,1649.01,2024-03-14,5
5795,1852,2024-12-29,Delivered,5121.3,2025-01-03,5
5796,792,2023-10-09,Delivered,8454.15,2023-10-15,6
5797,126,2023-10-20,Delivered,8116.63,2023-10-26,6
5798,305,2024-03-28,Delivered,4231.04,2024-04-02,5
5799,570,2023-05-28,Delivered,3423.55,2023-06-02,5
5800,1297,2023-06-18,Delivered,1495.86,2023-06-24,6
5801,706,2024-02-20,Delivered,7720.86,2024-02-22,2
5802,1225,2023-04-22,Delivered,296.12,2023-04-24,2
5803,1199,2024-08-25,Delivered,5963.38,2024-08-29,4
5804,441,2024-02-09,Delivered,1928.84,2024-02-11,2
5805,1734,2024-11-11,Delivered,1543.69,2024-11-17,6
5806,372,2024-10-19,Delivered,3599.3100000000004,2024-10-23,4
5807,1472,2023-10-27,Delivered,7025.34,2023-10-31,4
5808,420,2024-04-07,Returned,3861.96,2024-04-13,6
5809,564,2023-08-18,Delivered,3748.86,2023-08-22,4
5810,228,2023-02-03,Delivered,5866.81,2023-02-08,5
5811,348,2023-12-25,Delivered,986.44,2023-12-30,5
5812,233,2024-02-15,Delivered,10443.89,2024-02-21,6
5813,1233,2023-10-06,Delivered,4389.110000000001,2023-10-10,4
5814,84,2023-07-19,Delivered,2005.93,2023-07-24,5
5815,557,2023-08-09,Delivered,5317.71,2023-08-13,4
5816,1707,2024-05-08,Delivered,437.18,2024-05-12,4
5817,1405,2023-10-08,Delivered,4793.25,2023-10-12,4
5818,47,2024-07-30,Delivered,723.16,2024-08-05,6
5819,182,2023-03-05,Returned,257.84,2023-03-07,2
5820,1011,2024-09-06,Delivered,2189.4300000000003,2024-09-09,3
5821,258,2024-07-11,Delivered,3567.74,2024-07-13,2
5822,1998,2023-10-17,Delivered,10052.27,2023-10-22,5
5823,1358,2024-11-04,Delivered,7575.87,2024-11-08,4
5824,320,2024-11-02,Cancelled,2939.05,2024-11-07,5
5825,40,2023-06-04,Delivered,877.44,2023-06-07,3
5826,855,2024-03-03,Cancelled,2561.26,2024-03-09,6
5827,1115,2023-02-03,Delivered,1083.2,2023-02-08,5
5828,41,2023-09-10,Delivered,2877.54,2023-09-15,5
5829,206,2023-09-22,Delivered,8080.48,2023-09-25,3
5830,675,2023-11-06,Delivered,8574.52,2023-11-11,5
5831,123,2023-08-03,Delivered,4543.63,2023-08-05,2
5832,63,2024-12-13,Delivered,692.5,2024-12-17,4
5833,197,2024-05-12,Delivered,7161.42,2024-05-15,3
5834,205,2023-07-30,Cancelled,10011.0,2023-08-01,2
5835,164,2023-11-28,Delivered,3963.15,2023-12-03,5
5836,89,2024-05-22,Delivered,3400.4700000000003,2024-05-27,5
5837,1603,2024-12-23,Delivered,3758.36,2024-12-25,2
5838,1897,2023-01-17,Returned,4365.2300000000005,2023-01-20,3
5839,951,2024-11-16,Cancelled,3131.09,2024-11-21,5
5840,534,2024-07-22,Delivered,1255.82,2024-07-24,2
5841,95,2023-05-03,Delivered,859.9,2023-05-08,5
5842,1744,2024-10-09,Delivered,7706.29,2024-10-15,6
5843,497,2024-12-14,Delivered,8760.220000000001,2024-12-20,6
5844,437,2024-03-22,Delivered,2298.01,2024-03-24,2
5845,1006,2024-01-25,Delivered,1455.22,2024-01-29,4
5846,1240,2023-03-15,Delivered,4613.55,2023-03-18,3
5847,164,2023-02-08,Cancelled,2945.19,2023-02-10,2
5848,1259,2023-04-24,Delivered,1656.62,2023-04-28,4
5849,1603,2024-08-14,Returned,1243.76,2024-08-18,4
5850,156,2023-05-02,Delivered,8191.34,2023-05-08,6
5851,156,2024-12-28,Delivered,5329.280000000001,2024-12-30,2
5852,447,2023-12-06,Delivered,4946.97,2023-12-12,6
5853,888,2024-11-08,Delivered,2189.31,2024-11-10,2
5854,562,2023-09-17,Delivered,4976.34,2023-09-20,3
5855,662,2023-06-29,Delivered,5466.81,2023-07-01,2
5856,639,2023-03-18,Delivered,8979.880000000001,2023-03-20,2
5857,580,2024-05-13,Delivered,7314.87,2024-05-17,4
5858,478,2024-08-20,Delivered,481.61,2024-08-26,6
5859,566,2024-06-17,Delivered,3337.3300000000004,2024-06-22,5
5860,873,2024-02-04,Delivered,1043.18,2024-02-09,5
5861,1945,2024-09-04,Delivered,2411.8,2024-09-08,4
5862,379,2023-04-19,Delivered,2224.21,2023-04-21,2
5863,1497,2023-12-15,Delivered,2754.28,2023-12-17,2
5864,1359,2024-02-16,Delivered,7521.700000000001,2024-02-20,4
5865,1034,2023-10-31,Cancelled,1484.69,2023-11-04,4
5866,378,2024-04-04,Delivered,2486.72,2024-04-09,5
5867,160,2024-02-04,Delivered,3143.04,2024-02-06,2
5868,741,2024-02-19,Delivered,975.8,2024-02-22,3
5869,1790,2023-01-09,Delivered,1561.12,2023-01-14,5
5870,170,2023-10-29,Cancelled,3759.53,2023-11-01,3
5871,563,2023-04-24,Delivered,693.33,2023-04-28,4
5872,388,2024-06-05,Delivered,3708.0,2024-06-10,5
5873,1764,2023-07-04,Delivered,4316.43,2023-07-09,5
5874,1049,2024-03-31,Delivered,6814.610000000001,2024-04-05,5
5875,6,2023-01-04,Returned,1323.18,2023-01-07,3
5876,844,2024-02-23,Delivered,4665.89,2024-02-27,4
5877,279,2023-04-13,Delivered,3757.96,2023-04-16,3
5878,16,2024-04-28,Delivered,1153.14,2024-05-02,4
5879,114,2023-05-05,Delivered,6916.44,2023-05-08,3
5880,331,2023-05-24,Delivered,3804.39,2023-05-30,6
5881,371,2023-06-29,Delivered,368.98,2023-07-01,2
5882,1098,2023-10-12,Delivered,6394.68,2023-10-14,2
5883,1078,2023-07-17,Delivered,4222.63,2023-07-19,2
5884,1220,2023-11-01,Delivered,10461.57,2023-11-07,6
5885,80,2024-07-21,Delivered,1694.18,2024-07-23,2
5886,238,2023-08-22,Delivered,6102.66,2023-08-28,6
5887,1443,2023-04-29,Cancelled,7165.0,2023-05-04,5
5888,61,2023-11-18,Delivered,3516.65,2023-11-21,3
5889,1933,2024-03-29,Cancelled,635.18,2024-04-02,4
5890,544,2024-08-29,Delivered,4720.35,2024-09-04,6
5891,1622,2024-03-23,Delivered,3971.18,2024-03-27,4
5892,1917,2024-11-11,Delivered,5157.24,2024-11-16,5
5893,84,2024-09-05,Delivered,2825.83,2024-09-09,4
5894,60,2023-05-11,Cancelled,2012.1,2023-05-16,5
5895,75,2023-01-25,Cancelled,354.67,2023-01-30,5
5896,295,2024-12-30,Cancelled,4479.0,2025-01-03,4
5897,159,2024-09-19,Delivered,1044.22,2024-09-22,3
5898,1612,2024-06-06,Delivered,2781.63,2024-06-09,3
5899,269,2023-10-22,Delivered,4939.09,2023-10-28,6
5900,931,2023-10-22,Delivered,7112.07,2023-10-24,2
5901,1128,2023-02-07,Delivered,4758.19,2023-02-13,6
5902,1381,2024-07-22,Cancelled,506.59,2024-07-27,5
5903,790,2023-08-16,Delivered,1613.85,2023-08-18,2
5904,1870,2024-07-26,Delivered,6557.05,2024-07-30,4
5905,1380,2023-08-21,Delivered,943.32,2023-08-26,5
5906,237,2024-11-14,Delivered,5856.21,2024-11-20,6
5907,1354,2024-09-27,Delivered,276.46,2024-10-02,5
5908,514,2023-09-03,Delivered,3381.27,2023-09-05,2
5909,1180,2023-01-15,Delivered,3490.74,2023-01-17,2
5910,662,2023-12-19,Cancelled,4190.62,2023-12-22,3
5911,1214,2024-08-08,Delivered,2879.82,2024-08-14,6
5912,1116,2023-10-12,Delivered,8604.89,2023-10-14,2
5913,2,2024-03-05,Delivered,1175.0,2024-03-11,6
5914,1306,2023-02-20,Delivered,1358.05,2023-02-24,4
5915,314,2024-06-16,Delivered,2190.29,2024-06-18,2
